source,target
巧 云 十 七 岁 命 运 发 生 了 个 急 转 直 下 的 变 化 她 的 父 亲 黄 海 蛟 在 次 挑 重 担 上 高 跳 时 脚 踏 空 从 三 丈 高 的 跳 板 上 摔 下 来 摔 断 了 腰 起 初 以 为 不 要 紧 养 养 就 好 了 不 想 喝 了 好 多 药 酒 贴 了 好 多 膏 药 还 不 见 效 她 爹 半 瘫 了 他 的 腰 再 也 直 不 起 来 了 他 有 时 下 床 扶 着 个 剃 头 担 子 上 用 的 高 板 凳 格 登 格 登 地 走 截 平 常 就 只 好 半 躺 下 靠 在 摞 被 窝 上 他 不 能 用 自 己 的 肩 膀 为 女 儿 挣 几 件 新 衣 裳 买 两 枝 花 却 只 能 由 女 儿 用 双 手 养 活 自 己 了 还 不 到 五 十 岁 的 男 子 汉 只 能 做 点 老 太 婆 做 的 事 绩 了 捆 又 捆 的 供 女 儿 结 网 用 的 麻 线 事 情 很 清 楚 巧 云 不 会 撇 下 她 这 个 老 实 可 怜 的 残 废 爹 谁 要 愿 意 只 能 上 这 家 来 当 个 倒 插 门 的 养 老 女 婿 谁 愿 意 呢 这 家 的 全 部 家 产 只 有 三 间 草 屋 巧 云 和 爹 各 住 间 当 中 是 个 小 小 的 堂 屋 老 大 老 二 老 三 时 不 时 走 来 走 去 拿 眼 睛 瞟 着 隔 着 层 鱼 网 或 者 坐 在 雪 白 的 芦 席 上 的 个 苗 条 的 身 子 他 们 的 眼 睛 依 然 不 缺 乏 爱 慕 但 是 减 少 了 几 分 急 切,qia3o yu2n shi2 qi1 sui4 mi4ng yu4n fa1 she1ng le ge4 ji2 zhua3n zhi2 xia4 de bia4n hua4 ta1 de fu4 qi1n hua2ng ha3i jia1o za4i ci4 tia1o zho4ng da1n sha4ng ga1o tia4o shi2 jia3o ta4 ko1ng co2ng sa1n zha4ng ga1o de tia4o ba3n sha4ng shua1i xia4 la2i shua1i dua4n le ya1o qi3 chu1 yi3 we4i bu4 ya4o ji3n ya3ng ya3ng jiu4 ha3o le bu4 xia3ng he1 le ha3o duo1 ya4o jiu3 tie1 le ha3o duo1 ga1o ya4o ha2i bu4 jia4n xia4o ta1 die1 ba4n ta1n le ta1 de ya1o za4i ye3 zhi2 bu4 qi3 la2i le ta1 yo3u shi2 xia4 chua2ng fu2 zhe ge4 ti4 to2u da1n zi sha4ng yo4ng de ga1o ba3n de4ng ge2 de1ng ge2 de1ng de zo3u jie2 pi2ng cha2ng jiu4 zhi3 ha3o ba4n ta3ng xia4 ka4o za4i luo4 be4i wo1 sha4ng ta1 bu4 ne2ng yo4ng zi4 ji3 de jia1n ba3ng we4i nv3 e2r zhe1ng ji3 jia4n xi1n yi1 shang ma3i lia3ng zhi1 hua1 que4 zhi3 ne2ng yo2u nv3 e2r yo4ng shua1ng sho3u ya3ng huo2 zi4 ji3 le ha2i bu4 da4o wu3 shi2 sui4 de na2n zi ha4n zhi3 ne2ng zuo4 dia3n la3o ta4i po2 zuo4 de shi4 ji1 le ku3n yo4u ku3n de go1ng nv3 e2r jie2 wa3ng yo4ng de ma2 xia4n shi4 qi2ng he3n qi1ng chu3 qia3o yu2n bu4 hui4 pie1 xia4 ta1 zhe4 ge4 la3o shi2 ke3 lia2n de ca2n fe4i die1 she2i ya4o yua4n yi4 zhi3 ne2ng sha4ng zhe4 jia1 la2i da1ng ge4 da4o cha1 me2n de ya3ng la3o nv3 xu4 she2i yua4n yi4 ne zhe4 jia1 de qua2n bu4 jia1 cha3n zhi3 yo3u sa1n jia1n ca3o wu1 qia3o yu2n he2 die1 ge4 zhu4 jia1n da1ng zho1ng shi4 ge4 xia3o xia3o de ta2ng wu1 la3o da4 la3o e4r la3o sa1n shi2 bu4 shi2 zo3u la2i zo3u qu4 na2 ya3n ji1ng pia3o zhe ge2 zhe ce2ng yu2 wa3ng huo4 zhe3 zuo4 za4i xue3 ba2i de lu2 xi2 sha4ng de ge4 mia2o tia2o de she1n zi ta1 men de ya3n ji1ng yi1 ra2n bu4 que1 fa2 a4i mu4 da4n shi4 jia3n sha3o le ji3 fe1n ji2 qie4
老 锡 匠 告 诫 十 子 不 要 老 往 淖 东 头 跑 但 是 小 锡 匠 还 短 不 了 要 来 大 娘 大 婶 姑 娘 媳 妇 有 旧 壶 翻 新 总 喜 欢 叫 小 锡 匠 来 从 大 淖 过 深 巷 上 大 街 也 要 经 过 这 里 巧 云 家 门 前 的 柳 阴 是 个 等 待 雇 主 的 好 地 方 巧 云 织 席 十 子 化 锡 正 好 做 伴 有 时 巧 云 停 下 活 计 帮 小 锡 匠 拉 风 箱 有 时 巧 云 要 回 家 看 看 她 的 残 废 爹 问 他 想 不 想 吃 烟 喝 水 小 锡 匠 就 压 住 炉 里 的 火 帮 她 织 气 席 巧 云 的 手 指 划 破 了 织 席 很 容 易 划 破 手 压 扁 的 芦 苇 薄 片 刀 样 的 锋 快 十 子 就 帮 她 吮 吸 指 头 肚 子 上 的 血 巧 云 从 十 子 口 里 知 道 他 家 里 的 事 他 是 个 独 子 没 有 兄 弟 姐 妹 他 有 个 老 娘 守 寡 多 年 了 他 娘 在 家 给 人 家 做 针 线 眼 睛 越 来 越 不 好 他 很 担 心 她 有 天 会 瞎,la3o xi1 jia4ng ga4o jie4 shi2 zi bu4 ya4o la3o wa3ng na4o do1ng to2u pa3o da4n shi4 xia3o xi1 jia4ng ha2i dua3n bu4 le ya4o la2i da4 nia2ng da4 she3n gu1 nia2ng xi2 fu4 yo3u jiu4 hu2 fa1n xi1n zo3ng xi3 hua1n jia4o xia3o xi1 jia4ng la2i co2ng da4 na4o guo4 she1n xia4ng sha4ng da4 jie1 ye3 ya4o ji1ng guo4 zhe4 li3 qia3o yu2n jia1 me2n qia2n de liu3 yi1n shi4 ge4 de3ng da4i gu4 zhu3 de ha3o de fa1ng qia3o yu2n zhi1 xi2 shi2 zi hua4 xi1 zhe4ng ha3o zuo4 ba4n yo3u shi2 qia3o yu2n ti2ng xia4 huo2 ji4 ba1ng xia3o xi1 jia4ng la1 fe1ng xia1ng yo3u shi2 qia3o yu2n ya4o hui2 jia1 ka4n ka4n ta1 de ca2n fe4i die1 we4n ta1 xia3ng bu4 xia3ng chi1 ya1n he1 shui3 xia3o xi1 jia4ng jiu4 ya1 zhu4 lu2 li3 de huo3 ba1ng ta1 zhi1 qi4 xi2 qia3o yu2n de sho3u zhi3 hua4 po4 le zhi1 xi2 he3n ro2ng yi4 hua4 po4 sho3u ya1 bia3n de lu2 we3i ba2o pia4n da1o ya4ng de fe1ng kua4i shi2 zi jiu4 ba1ng ta1 shu3n xi1 zhi3 to2u du4 zi sha4ng de xue4 qia3o yu2n co2ng shi2 zi ko3u li3 zhi1 da4o ta1 jia1 li3 de shi4 ta1 shi4 ge4 du2 zi me2i yo3u xio1ng di4 jie3 me4i ta1 yo3u ge4 la3o nia2ng sho3u gua3 duo1 nia2n le ta1 nia2ng za4i jia1 ge3i re2n jia1 zuo4 zhe1n xia4n ya3n ji1ng yue4 la2i yue4 bu4 ha3o ta1 he3n da1n xi1n ta1 yo3u tia1n hui4 xia1
好 心 的 大 人 路 过 时 会 想 这 倒 真 是 两 只 鸳 鸯 可 是 配 不 成 对 家 要 招 个 养 老 女 婿 家 要 接 个 当 家 媳 妇 弄 不 到 起 他 们 俩 呢 只 是 很 愿 意 在 处 谈 谈 坐 坐 都 到 岁 数 了 心 里 不 是 没 有 只 是 像 片 薄 薄 的 云 飘 过 来 飘 过 去 下 不 成 雨,ha3o xi1n de da4 re2n lu4 guo4 shi2 hui4 xia3ng zhe4 da4o zhe1n shi4 lia3ng zhi3 yua1n ya1ng ke3 shi4 pe4i bu4 che2ng dui4 jia1 ya4o zha1o ge4 ya3ng la3o nv3 xu4 jia1 ya4o jie1 ge4 da1ng jia1 xi2 fu4 no4ng bu4 da4o qi3 ta1 men lia3 ne zhi3 shi4 he3n yua4n yi4 za4i chu4 ta2n ta2n zuo4 zuo4 do1u da4o sui4 shu4 le xi1n li3 bu4 shi4 me2i yo3u zhi3 shi4 xia4ng pia4n ba2o ba2o de yu2n pia1o guo4 la2i pia1o guo4 qu4 xia4 bu4 che2ng yu3
有 天 晚 上 好 月 亮 巧 云 到 淖 边 只 空 船 上 去 洗 衣 裳 这 里 的 船 泊 定 后 把 桨 拖 到 岸 上 寄 放 在 熟 人 家 船 就 拴 在 那 里 无 人 看 管 谁 都 可 以 上 去 她 正 在 船 头 把 身 子 往 前 倾 着 用 力 涮 着 件 大 衣 裳 个 不 知 轻 重 的 顽 皮 野 孩 子 轻 轻 走 到 她 身 后 伸 出 两 手 咯 吱 她 的 腰 她 冷 不 妨 头 栽 进 了 水 里 她 本 会 点 水 但 是 下 了 懵 了 这 几 天 水 又 大 流 很 急 她 挣 扎 了 两 下 喊 救 人 接 连 喝 了 几 口 水 她 被 水 冲 走 了 正 赶 上 十 子 在 炕 房 门 外 土 坪 上 打 拳 看 见 个 人 冲 了 过 来 头 发 在 水 上 漂 着 他 褪 下 鞋 子 猛 子 扎 到 水 底 从 水 里 把 她 托 了 起 来,yo3u tia1n wa3n sha4ng ha3o yue4 lia4ng qia3o yu2n da4o na4o bia1n zhi3 ko1ng chua2n sha4ng qu4 xi3 yi1 shang zhe4 li3 de chua2n po1 di4ng ho4u ba3 jia3ng tuo1 da4o a4n sha4ng ji4 fa4ng za4i shu2 re2n jia1 chua2n jiu4 shua1n za4i na4 li3 wu2 re2n ka4n gua3n she2i do1u ke3 yi3 sha4ng qu4 ta1 zhe4ng za4i chua2n to2u ba3 she1n zi wa3ng qia2n qi1ng zhe yo4ng li4 shua4n zhe jia4n da4 yi1 shang ge4 bu4 zhi1 qi1ng zho4ng de wa2n pi2 ye3 ha2i zi qi1ng qi1ng zo3u da4o ta1 she1n ho4u she1n chu1 lia3ng sho3u ge1 zhi1 ta1 de ya1o ta1 le3ng bu4 fa2ng to2u za1i ji4n le shui3 li3 ta1 be3n hui4 dia3n shui3 da4n shi4 xia4 le me3ng le zhe4 ji3 tia1n shui3 yo4u da4 liu2 he3n ji2 ta1 zhe1ng zha1 le lia3ng xia4 ha3n jiu4 re2n jie1 lia2n he1 le ji3 ko3u shui3 ta1 be4i shui3 cho1ng zo3u le zhe4ng ga3n sha4ng shi2 zi za4i ka4ng fa2ng me2n wa4i tu3 pi2ng sha4ng da3 qua2n ka4n jia4n ge4 re2n cho1ng le guo4 la2i to2u fa1 za4i shui3 sha4ng pia4o zhe ta1 tui4 xia4 xie2 zi me3ng zi zha1 da4o shui3 di3 co2ng shui3 li3 ba3 ta1 tuo1 le qi3 la2i
十 子 把 她 肚 子 里 的 水 控 了 出 来 巧 云 还 是 昏 迷 不 醒 十 子 只 好 把 她 横 抱 着 像 抱 个 婴 儿 似 的 把 她 送 回 去 她 浑 身 是 湿 的 软 绵 绵 热 乎 乎 的 十 子 觉 得 巧 云 紧 紧 挨 着 他 越 挨 越 紧 十 子 的 心 怦 怦 地 跳,shi2 zi ba3 ta1 du4 zi li3 de shui3 ko4ng le chu1 la2i qia3o yu2n ha2i shi4 hu1n mi2 bu4 xi3ng shi2 zi zhi3 ha3o ba3 ta1 he2ng ba4o zhe xia4ng ba4o ge4 yi1ng e2r shi4 de ba3 ta1 so4ng hui2 qu4 ta1 hu2n she1n shi4 shi1 de rua3n mia2n mia2n re4 hu1 hu1 de shi2 zi jue2 de2 qia3o yu2n ji3n ji3n a1i zhe ta1 yue4 a1i yue4 ji3n shi2 zi de xi1n pe1ng pe1ng de tia4o
到 了 家 巧 云 醒 来 了 她 早 就 醒 来 了 十 子 把 她 放 在 床 上 巧 云 换 了 湿 衣 裳 月 光 照 出 她 的 美 丽 的 少 女 的 身 体 十 子 抓 把 草 给 她 熬 了 半 铞 子 姜 糖 水 让 她 喝 下 去 就 走 了,da4o le jia1 qia3o yu2n xi3ng la2i le ta1 za3o jiu4 xi3ng la2i le shi2 zi ba3 ta1 fa4ng za4i chua2ng sha4ng qia3o yu2n hua4n le shi1 yi1 shang yue4 gua1ng zha4o chu1 ta1 de me3i li4 de sha3o nv3 de she1n ti3 shi2 zi zhua1 ba3 ca3o ge3i ta1 a2o le ba4n dia4o zi jia1ng ta2ng shui3 ra4ng ta1 he1 xia4 qu4 jiu4 zo3u le
巧 云 起 来 关 了 门 躺 下 她 好 像 看 见 自 己 躺 在 床 上 的 样 子 月 亮 真 好,qia3o yu2n qi3 la2i gua1n le me2n ta3ng xia4 ta1 ha3o xia4ng ka4n jia4n zi4 ji3 ta3ng za4i chua2ng sha4ng de ya4ng zi yue4 lia4ng zhe1n ha3o
巧 云 在 心 里 说 你 是 个 呆 子,qia3o yu2n za4i xi1n li3 shuo1 ni3 shi4 ge4 da1i zi
她 说 出 声 来 了,ta1 shuo1 chu1 she1ng la2i le
不 大 会 她 也 就 睡 死 了,bu4 da4 hui4 ta1 ye3 jiu4 shui4 si3 le
就 在 这 天 夜 里 另 外 个 人 拨 开 了 巧 云 家 的 门,jiu4 za4i zhe4 tia1n ye4 li3 li4ng wa4i ge4 re2n bo1 ka1i le qia3o yu2n jia1 de me2n
五,wu3
由 轮 船 公 司 对 面 的 巷 子 转 东 大 街 往 西 不 远 有 个 道 士 观 叫 做 炼 阳 观 现 在 没 有 道 士 了 里 面 住 了 不 到 营 水 上 保 安 队 这 水 上 保 安 队 是 地 方 武 装 他 们 名 义 上 归 县 政 府 管 辖 饷 银 却 由 县 商 会 开 销 水 上 保 安 队 的 任 务 是 下 乡 剿 土 匪 这 带 土 匪 很 多 他 们 抢 了 人 绑 了 票 大 都 藏 匿 在 芦 荡 湖 泊 中 的 船 上 这 地 方 到 处 是 水 如 遇 追 捕 便 于 脱 逃 因 此 地 方 绅 商 觉 得 很 需 要 成 立 个 特 殊 的 武 装 力 量 来 对 付 这 些 成 帮 结 伙 的 土 匪 水 上 保 安 队 装 备 是 很 好 的 他 们 乘 的 船 是 铁 板 划 子 船 的 三 面 都 有 半 人 高 三 四 分 厚 的 铁 板 子 弹 是 打 不 透 的 铁 板 划 子 就 停 在 大 淖 岸 边 样 子 很 高 傲 有 任 务 就 看 见 大 兵 们 扛 着 两 挺 水 机 关 用 箩 筐 抬 着 多 半 筐 子 弹 子 弹 不 用 箱 装 却 使 箩 抬 颇 奇 怪 上 了 船 开 走 了,yo2u lu2n chua2n go1ng si1 dui4 mia4n de xia4ng zi zhua3n do1ng da4 jie1 wa3ng xi1 bu4 yua3n yo3u ge4 da4o shi4 gua1n jia4o zuo4 lia4n ya2ng gua1n xia4n za4i me2i yo3u da4o shi4 le li3 mia4n zhu4 le bu4 da4o yi2ng shui3 sha4ng ba3o a1n dui4 zhe4 shui3 sha4ng ba3o a1n dui4 shi4 de fa1ng wu3 zhua1ng ta1 men mi2ng yi4 sha4ng gui1 xia4n zhe4ng fu3 gua3n xia2 xia3ng yi2n que4 yo2u xia4n sha1ng hui4 ka1i xia1o shui3 sha4ng ba3o a1n dui4 de re4n wu4 shi4 xia4 xia1ng jia3o tu3 fe3i zhe4 da4i tu3 fe3i he3n duo1 ta1 men qia3ng le re2n ba3ng le pia4o da4 do1u ca2ng ni4 za4i lu2 da4ng hu2 po1 zho1ng de chua2n sha4ng zhe4 de fa1ng da4o chu4 shi4 shui3 ru2 yu4 zhui1 bu3 bia4n yu2 tuo1 ta2o yi1n ci3 de fa1ng she1n sha1ng jue2 de2 he3n xu1 ya4o che2ng li4 ge4 te4 shu1 de wu3 zhua1ng li4 lia4ng la2i dui4 fu4 zhe4 xie1 che2ng ba1ng jie2 huo3 de tu3 fe3i shui3 sha4ng ba3o a1n dui4 zhua1ng be4i shi4 he3n ha3o de ta1 men che2ng de chua2n shi4 tie3 ba3n hua4 zi chua2n de sa1n mia4n do1u yo3u ba4n re2n ga1o sa1n si4 fe1n ho4u de tie3 ba3n zi da4n shi4 da3 bu4 to4u de tie3 ba3n hua4 zi jiu4 ti2ng za4i da4 na4o a4n bia1n ya4ng zi he3n ga1o a4o yo3u re4n wu4 jiu4 ka4n jia4n da4 bi1ng men ka2ng zhe lia3ng ti3ng shui3 ji1 gua1n yo4ng luo2 kua1ng ta2i zhe duo1 ba4n kua1ng zi da4n zi da4n bu4 yo4ng xia1ng zhua1ng que4 shi3 luo2 ta2i po3 qi2 gua4i sha4ng le chua2n ka1i zo3u le
或 七 八 天 或 十 天 半 月 他 们 得 胜 回 来 了 他 们 有 铁 板 划 子 又 有 水 机 关 对 土 匪 有 压 倒 优 势 很 少 有 伤 亡 铁 板 划 子 靠 了 岸 上 岸 列 队 由 深 巷 上 大 街 直 奔 县 政 府 这 队 伍 是 四 列 纵 队 前 面 是 号 队 这 不 到 营 的 人 却 有 十 二 支 号 上 大 街 就 打 打 打 滴 打 大 打 滴 大 打 齐 齐 整 整 地 吹 起 来 后 面 是 全 队 弟 兄 律 荷 枪 实 弹 号 队 之 后 大 队 之 前 的 正 中 是 捉 来 的 土 匪 有 时 三 个 五 个 有 时 只 有 个 都 是 五 花 大 绑 这 队 伍 是 很 神 气 的 最 妙 的 是 被 绑 着 的 土 匪 也 律 都 合 着 号 音 步 伐 整 齐 雄 赳 赳 气 昂 昂 地 走 着 甚 至 值 日 官 喊 二 三 四 他 们 也 随 着 大 声 地 喊 大 队 上 街 之 前 要 由 地 保 事 先 通 知 沿 街 店 铺 凡 有 鸟 笼 的 有 的 店 铺 是 养 八 哥 画 眉 的 都 要 收 起 来 因 为 土 匪 大 哥 看 见 不 高 兴 这 是 他 们 忌 讳 的 他 们 到 了 县 政 府 都 下 在 大 狱 里 看 见 笼 中 鸟 就 无 出 狱 希 望 了 看 看 这 样 的 铜 号 放 光 刺 刀 雪 亮 还 夹 着 几 个 带 有 传 奇 色 彩 的 土 匪 英 雄 的 威 武 雄 壮 的 队 伍 是 这 条 街 上 的 民 众 的 件 快 乐 事 情 其 快 乐 程 度 不 下 于 看 狮 子 龙 灯 高 跷 抬 阁 和 僧 道 齐 全 六 十 四 杠 的 大 出 丧,huo4 qi1 ba1 tia1n huo4 shi2 tia1n ba4n yue4 ta1 men de2 she4ng hui2 la2i le ta1 men yo3u tie3 ba3n hua4 zi yo4u yo3u shui3 ji1 gua1n dui4 tu3 fe3i yo3u ya1 da4o yo1u shi4 he3n sha3o yo3u sha1ng wa2ng tie3 ba3n hua4 zi ka4o le a4n sha4ng a4n lie4 dui4 yo2u she1n xia4ng sha4ng da4 jie1 zhi2 be1n xia4n zhe4ng fu3 zhe4 dui4 wu3 shi4 si4 lie4 zo4ng dui4 qia2n mia4n shi4 ha4o dui4 zhe4 bu4 da4o yi2ng de re2n que4 yo3u shi2 e4r zhi1 ha4o sha4ng da4 jie1 jiu4 da3 da3 da3 di1 da3 da4 da3 di1 da4 da3 qi2 qi2 zhe3ng zhe3ng de chui1 qi3 la2i ho4u mia4n shi4 qua2n dui4 di4 xio1ng lv4 he2 qia1ng shi2 da4n ha4o dui4 zhi1 ho4u da4 dui4 zhi1 qia2n de zhe4ng zho1ng shi4 zhuo1 la2i de tu3 fe3i yo3u shi2 sa1n ge4 wu3 ge4 yo3u shi2 zhi3 yo3u ge4 do1u shi4 wu3 hua1 da4 ba3ng zhe4 dui4 wu3 shi4 he3n she2n qi4 de zui4 mia4o de shi4 be4i ba3ng zhe de tu3 fe3i ye3 lv4 do1u he2 zhe ha4o yi1n bu4 fa2 zhe3ng qi2 xio2ng jiu1 jiu1 qi4 a2ng a2ng de zo3u zhe she2n zhi4 zhi2 ri4 gua1n ha3n e4r sa1n si4 ta1 men ye3 sui2 zhe da4 she1ng de ha3n da4 dui4 sha4ng jie1 zhi1 qia2n ya4o yo2u de ba3o shi4 xia1n to1ng zhi1 ya2n jie1 dia4n pu4 fa2n yo3u nia3o lo2ng de yo3u de dia4n pu4 shi4 ya3ng ba1 ge1 hua4 me2i de do1u ya4o sho1u qi3 la2i yi1n we4i tu3 fe3i da4 ge1 ka4n jia4n bu4 ga1o xi4ng zhe4 shi4 ta1 men ji4 hui4 de ta1 men da4o le xia4n zhe4ng fu3 do1u xia4 za4i da4 yu4 li3 ka4n jia4n lo2ng zho1ng nia3o jiu4 wu2 chu1 yu4 xi1 wa4ng le ka4n ka4n zhe4 ya4ng de to2ng ha4o fa4ng gua1ng ci4 da1o xue3 lia4ng ha2i jia1 zhe ji3 ge4 da4i yo3u chua2n qi2 se4 ca3i de tu3 fe3i yi1ng xio2ng de we1i wu3 xio2ng zhua4ng de dui4 wu3 shi4 zhe4 tia2o jie1 sha4ng de mi2n zho4ng de jia4n kua4i le4 shi4 qi2ng qi2 kua4i le4 che2ng du4 bu4 xia4 yu2 ka4n shi1 zi lo2ng de1ng ga1o qia1o ta2i ge2 he2 se1ng da4o qi2 qua2n liu4 shi2 si4 ga1ng de da4 chu1 sa4ng
除 了 下 乡 办 差 保 安 队 的 弟 兄 们 没 有 什 么 事 他 们 除 了 把 两 挺 水 机 关 扛 到 大 淖 边 突 突 地 打 两 梭 把 淖 岸 上 的 泥 土 打 得 簌 簌 地 往 下 掉 平 常 是 难 得 出 操 打 野 外 的 使 人 们 感 觉 到 这 营 把 人 的 存 在 的 是 这 十 二 个 号 兵 早 晚 练 号 早 晨 八 九 点 钟 下 午 四 五 点 钟 他 们 就 到 大 淖 边 来 了 先 是 拔 长 音 然 后 各 自 吹 几 段 最 后 是 合 吹 进 行 曲 三 环 号 他 们 吹 三 环 号 只 是 吹 着 玩 因 为 从 来 没 有 接 受 检 阅 的 时 候 吹 完 号 就 解 散 想 干 什 么 干 什 么 有 的 就 轻 手 轻 脚 走 进 家 的 门 外 咳 嗽 声 随 着 走 了 进 去 门 就 关 起 来 了,chu2 le xia4 xia1ng ba4n cha4 ba3o a1n dui4 de di4 xio1ng men me2i yo3u she2n me shi4 ta1 men chu2 le ba3 lia3ng ti3ng shui3 ji1 gua1n ka2ng da4o da4 na4o bia1n tu1 tu1 de da3 lia3ng suo1 ba3 na4o a4n sha4ng de ni2 tu3 da3 de2 su4 su4 de wa3ng xia4 dia4o pi2ng cha2ng shi4 na2n de2 chu1 ca1o da3 ye3 wa4i de shi3 re2n men ga3n jue2 da4o zhe4 yi2ng ba3 re2n de cu2n za4i de shi4 zhe4 shi2 e4r ge4 ha4o bi1ng za3o wa3n lia4n ha4o za3o che2n ba1 jiu3 dia3n zho1ng xia4 wu3 si4 wu3 dia3n zho1ng ta1 men jiu4 da4o da4 na4o bia1n la2i le xia1n shi4 ba2 zha3ng yi1n ra2n ho4u ge4 zi4 chui1 ji3 dua4n zui4 ho4u shi4 he2 chui1 ji4n xi2ng qu1 sa1n hua2n ha4o ta1 men chui1 sa1n hua2n ha4o zhi3 shi4 chui1 zhe wa2n yi1n we4i co2ng la2i me2i yo3u jie1 sho4u jia3n yue4 de shi2 ho4u chui1 wa2n ha4o jiu4 jie3 sa4n xia3ng ga4n she2n me ga4n she2n me yo3u de jiu4 qi1ng sho3u qi1ng jia3o zo3u ji4n jia1 de me2n wa4i ha1i so4u she1ng sui2 zhe zo3u le ji4n qu4 me2n jiu4 gua1n qi3 la2i le
这 些 号 兵 大 都 衣 着 整 齐 干 净 爱 俏 他 们 除 了 吹 吹 号 整 天 无 事 干 有 的 是 闲 空 他 们 的 钱 来 得 容 易 饷 钱 倒 不 多 但 每 次 下 乡 总 有 犒 赏 有 时 与 土 匪 遭 遇 双 方 谈 条 件 也 常 从 对 方 手 中 得 到 笔 钱 手 面 很 大 方 花 钱 不 在 乎 他 们 是 保 护 地 方 绅 商 的 军 人 身 后 有 靠 山 即 或 出 点 什 么 事 谁 也 无 奈 他 何 因 此 这 些 大 爷 就 觉 得 不 风 流 风 流 实 在 对 不 起 自 己 也 辜 负 了 别 人,zhe4 xie1 ha4o bi1ng da4 do1u yi1 zhe zhe3ng qi2 ga4n ji4ng a4i qia4o ta1 men chu2 le chui1 chui1 ha4o zhe3ng tia1n wu2 shi4 ga4n yo3u de shi4 xia2n ko1ng ta1 men de qia2n la2i de2 ro2ng yi4 xia3ng qia2n da4o bu4 duo1 da4n me3i ci4 xia4 xia1ng zo3ng yo3u ka4o sha3ng yo3u shi2 yu3 tu3 fe3i za1o yu4 shua1ng fa1ng ta2n tia2o jia4n ye3 cha2ng co2ng dui4 fa1ng sho3u zho1ng de2 da4o bi3 qia2n sho3u mia4n he3n da4 fa1ng hua1 qia2n bu4 za4i hu1 ta1 men shi4 ba3o hu4 de fa1ng she1n sha1ng de ju1n re2n she1n ho4u yo3u ka4o sha1n ji2 huo4 chu1 dia3n she2n me shi4 she2i ye3 wu2 na4i ta1 he2 yi1n ci3 zhe4 xie1 da4 ye2 jiu4 jue2 de2 bu4 fe1ng liu2 fe1ng liu2 shi2 za4i dui4 bu4 qi3 zi4 ji3 ye3 gu1 fu4 le bie2 re2n
十 二 个 号 兵 有 个 号 长 姓 刘 大 家 都 叫 他 刘 号 长 这 刘 号 长 前 后 跟 大 淖 几 家 的 媳 妇 都 很 熟,shi2 e4r ge4 ha4o bi1ng yo3u ge4 ha4o zha3ng xi4ng liu2 da4 jia1 do1u jia4o ta1 liu2 ha4o zha3ng zhe4 liu2 ha4o zha3ng qia2n ho4u ge1n da4 na4o ji3 jia1 de xi2 fu4 do1u he3n shu2
拨 开 巧 云 家 的 门 的 就 是 这 个 号 长,bo1 ka1i qia3o yu2n jia1 de me2n de jiu4 shi4 zhe4 ge4 ha4o zha3ng
号 长 走 的 时 候 留 下 十 块 钱,ha4o zha3ng zo3u de shi2 ho4u liu2 xia4 shi2 kua4i qia2n
这 种 事 在 大 淖 不 是 第 次 发 生 巧 云 的 残 废 爹 当 时 就 知 道 了 他 拿 着 这 十 块 钱 只 是 长 长 地 叹 了 口 气 邻 居 们 知 道 了 姑 娘 媳 妇 并 未 多 议 论 只 骂 了 句 这 个 该 死 的,zhe4 zho3ng shi4 za4i da4 na4o bu4 shi4 di4 ci4 fa1 she1ng qia3o yu2n de ca2n fe4i die1 da1ng shi2 jiu4 zhi1 da4o le ta1 na2 zhe zhe4 shi2 kua4i qia2n zhi3 shi4 zha3ng zha3ng de ta4n le ko3u qi4 li2n ju1 men zhi1 da4o le gu1 nia2ng xi2 fu4 bi4ng we4i duo1 yi4 lu4n zhi3 ma4 le ju4 zhe4 ge4 ga1i si3 de
